	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@HoatesFroel How do you spell ""of"" instead of ""have"" by mistake?"	{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}
@muratpak Sry, I don't speak bri'ish	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
"@USAmbNATO @USNATO @POTUS If Reagan and Thatcher came to life now, they would immediately die again in shame for their successors in NATO's ""world's strongest"" bloc.
They overthrew the empire of evil - the USSR is not so that the frightened leaders of the ""free world"" now tremble like chickens https://t.co/YXuO1IRAoB"	{'neg': 0.24, 'neu': 0.605, 'pos': 0.155, 'compound': -0.7823}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
CIA applies lessons from Iraq 'debacle' in information battle over Russian invasion of Ukraine news.yahoo.com/cia-applies-le… via @Yahoo	{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.3818}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@NATO All the word see Kremlin's lie. But some countries hope it's not there war. Sorry, but without helping Ukraine now by modern weapons you will have WWlll soon.	{'neg': 0.156, 'neu': 0.606, 'pos': 0.238, 'compound': 0.4973}
@martinxo No, I just bought them. It's a stash purchase.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@PXP_IS_SCAM @FFmari80 @Anton72893 @Polk_Azov Looks like a justifying reasons of passiveness	{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@leroymerlinfr #LeroyMerlin 
 How many weeks shall it take to understand that each day of doing business in Russia makes your company brand toxic?
Do you still consider yourselves ethical and socially responcible company?
#StopBusinessInRussia #StopBusinessWithRussia #StopRussia twitter.com/DefenceU/statu…"	{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.5661}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@nexta_tv All I want for Christmas is a Russian tank.	{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}
What’s that fat fucking windbag barking about now? #PMQs	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@VLaunchCOM BSC staking is closeee guyz🤪	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@kenan_talas @ColinsDoodles @LeslieASpurlock Congratulation Bro!👍👍	{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.636}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@martinxo The best!	{'neg': 0.0, 'neu': 0.308, 'pos': 0.692, 'compound': 0.6696}
@EliotHiggins Leading Russian ornithologists in the case	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@hoofjeet @Peter_Nimitz Confirmed	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"With #Russia’s attack on #Ukraine since 2014, the #Kremlin has put the logic of the nonproliferation regime on its head. With @HugovonEssen @SCEEUS_UI @UISweden for @ForeignPolicy 
CC: @USNPT @Konflikt_Sicher @GSPSipo @AtomwaffenAbisZ @TheNonproReview   academia.edu/74375923/Putin…"	{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4767}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Jay_R_Kay @JoshStern12 @GurlGoneMadd @Kasparov63 Excuse me, but my point was that Russians largely support Putin and are responsible for this war. The fact that not enough come out in protest to wipe out whatever riot police Putin can throw at you rather proves my point. You cannot overthrow the govt alone, not by protesting.	{'neg': 0.212, 'neu': 0.64, 'pos': 0.148, 'compound': -0.7651}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@Emerson_News @EMR_Automation
Emerson management, do not support the aggressor country! Leave the bloody market of Russia. With your taxes, you supply the military budgets of Russia. 
Emerson, is it really for you that profit is higher than the value of human lives? #StopRussia https://t.co/SFRsCPgKly"	{'neg': 0.123, 'neu': 0.737, 'pos': 0.139, 'compound': 0.2086}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
I'm claiming my ALTAVA jacket that I will wear during the next @decentraland party by @Exclusible  gleam.io/rewards/UtZBI-…	{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@VLaunchCOM Lets gooo guyz! But we need BSC staking!! I hope its sooo close 😎	{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.8666}
@mhmck After war they does not called themselves russians any more.Rus is the toponym,belong to Kyivan Rus' and we,Ukrainians,are cultural children of Rus',not the moscow barbarians,which was royal to Golden Horge and even now mentally close to Horge,not Western Civilization.Enough lie.	{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.5994}
"Most #Russia's conscripts are reps of national minorities that are killed in thousands. It looks like an ethnocide. Reportedly, among federal subjects, Dagestan lost the most people.

Is this the way #Putin resolves his ""problem"" with a non-homogenous population?
#StopPutinNOW https://t.co/VUJlYtmhlN"	{'neg': 0.191, 'neu': 0.724, 'pos': 0.085, 'compound': -0.743}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"Looks like UK Visa and Immigration (UKVI) has a new logo… ?? @homeoffice_ukvi @pritipatel can someone explain what this Z in the logo means?

(My friend who’s applying for a Ukraine Family Scheme visa for her family sent me this) https://t.co/jv9uhVIFCq"	{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.7383}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@swissMFAeurope @SwissMFA @MZZRS We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@KantonZuerich @MartinNeukom We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
Mariupol. Russians have deliberately destroyed the whole city. Mariupol is a proof of genocide committed by Russia against Ukrainian people. https://t.co/bM8hl8FP8R	{'neg': 0.132, 'neu': 0.782, 'pos': 0.086, 'compound': -0.2732}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"LAST REMINDER 👉​​​​​​​«How to get a stable income on the Сrypto Market»

Remember that?

See you TODAY at 4:00 p.m. London time

Click to access  bit.ly/3wiPA5f https://t.co/VIqcDuTSsc"	{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.296}
"@stadtzuerich @doem We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@viktorgiacobbo We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"Remember him. This is Mikhail Mizintsev. He is leading the siege of Mariupol. It was he who ordered the bombing of a children's hospital, the drama theatre etc. He has huge experience of destroying cities in Syria. We’ll take care of the meeting him in the Hague
#RussianWarCrimes https://t.co/9mWzoCnofl"	{'neg': 0.065, 'neu': 0.835, 'pos': 0.1, 'compound': 0.2263}
"@s_sommaruga We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
Stop using Russian energy as soon as possible wherever possible. Some types of fuels are easily replaceable now. We see that 🇪🇺 businesses stop buying coal, oil, LNG and fuels from 🇷🇺. We welcome this approach by the business. It should become the official policy of governments.	{'neg': 0.082, 'neu': 0.779, 'pos': 0.139, 'compound': 0.4767}
"@alain_berset @FIFFribourg @CulturaCH We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Pihliz73 @AnonOpsSE Yes it was lol	{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@BR_Sprecher @DefrWbf We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Sports_Doctor2 Then*	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@lilygrutcher Burn m-f burn	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
@Sports_Doctor2 They lookman will come on❤❤ Ghana be no see this coming	{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}
"@claufriedl @SPsangalle We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@DShulga @BSBonner You might want to take a look at my blog patreon.com/verstyuk and see how it looks. I'm writing it after years of talking to Western military experts.	{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0772}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@JauslinMatthias We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@AnonOpsSE Novichok time :)	{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}
@KudraBashal @BrightoDynasty Ehh🤔 mi Lord 🤨I wonder 😂😂😂	{'neg': 0.15, 'neu': 0.551, 'pos': 0.299, 'compound': 0.8271}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@FDP_Liberalen @ThierryBurkart @MajaRiniker We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@gif_not_jif @aseprite Yeah yeah yeah
Yummy https://t.co/WM04jBP5be"	{'neg': 0.0, 'neu': 0.231, 'pos': 0.769, 'compound': 0.8402}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@JohnAriola4 @DrLeanaWen Exactly.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@michelzug We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Partist_nft @GinkoInTheMoon Cool and topical art🔥👍	{'neg': 0.205, 'neu': 0.598, 'pos': 0.197, 'compound': -0.0258}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@suter_gabriela We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@avongraffenried We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@oh_thoes For now only them, but they actually should have the latest information from the battlefield.	{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.5267}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
Air fryers are amazing because they convince people that they aren’t just shitty versions of convection ovens.	{'neg': 0.154, 'neu': 0.598, 'pos': 0.248, 'compound': 0.296}
"@fteuscher @GruenesBuendnis @JA_Bern @RegulaBuehlmann @RahelRuch @natalieimboden @hasimsancar1 @SerainaPatzen @JelenaFilipovic @gruenebern We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@visegrad24 Putin is the enemy of the free world! He has long been more than just a criminal, a terrorist and a thug. It is difficult to defeat his army with an assault rifle, you need the Lend-lease law with a wide range of weapons including aircraft, missiles, guns, armoured vehicles, etc.	{'neg': 0.337, 'neu': 0.616, 'pos': 0.046, 'compound': -0.9674}
"@eugshchukina @foundation GM GM 🙏🏻☀️
And thank you so much ❤️🙌🏻"	{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Chaaraoui3 @GicAriana I'd rather russia start fulfilling the agreements of humanitarian corridors and let people choose where to evacuate and NOT be forced to be deported to hell.	{'neg': 0.135, 'neu': 0.731, 'pos': 0.134, 'compound': -0.2547}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@pobedeen @woman_is_art Fantastic 🌷	{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5574}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@beatflach @thomas_aeschi We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@sokova_k Yes yes yes ✨	{'neg': 0.0, 'neu': 0.088, 'pos': 0.912, 'compound': 0.8555}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@GabrielMariya @EUErasmusPlus @eTwinningEurope @EU_Commission @EUDelegationUA @eu_schoolnet @EPALE_EU @EUCouncil @EPCulture @EuropeanYouthEU @Europe2022FR Thank you for your support!!! 🇺🇦🇪🇺	{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.7249}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"Mariupol ""Marik"" before Putin came there uninvited twitter.com/SklRoma/status…"	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@alinetrede We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@loccitaneusa The taxes you pay in Russia go to finance the army of an aggressor who commits war crimes in Ukraine. These are hundreds of civilian and children's lives. Think about your reputation, support the civilized world.#StopRussia	{'neg': 0.166, 'neu': 0.746, 'pos': 0.089, 'compound': -0.5106}
@loccitaneusa @amyschapter The taxes you pay in Russia go to finance the army of an aggressor who commits war crimes in Ukraine. These are hundreds of civilian and children's lives. Think about your reputation, support the civilized world.#StopRussia	{'neg': 0.162, 'neu': 0.752, 'pos': 0.087, 'compound': -0.5106}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@idamicha @Mitte_Centre @vbs_ddps We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
Putin is the enemy of the free world! He has long been more than just a criminal, a terrorist and a thug. It is difficult to defeat his army with an assault rifle, you need the Lend-lease law with a wide range of weapons including aircraft, missiles, guns, armoured vehicles, etc. twitter.com/apmassaro3/sta…	{'neg': 0.337, 'neu': 0.616, 'pos': 0.046, 'compound': -0.9674}
"@KathyRiklin We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"russian famous journalist &amp; filmmaker @NevzorovAG: the new legislation on fakes is in legal conflict to the article 29 of 🇷🇺 Consitution.
You need to get rid of one of the two. Apparently, you'll opt to null the Consitution
#StopRussia #RussianPropaganda #airdefenseforua twitter.com/NevzorovAG/sta…"	{'neg': 0.109, 'neu': 0.858, 'pos': 0.032, 'compound': -0.5574}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@apmassaro3 Putin is the enemy of the free world! He has long been more than just a criminal, a terrorist and a thug. It is difficult to defeat his army with an assault rifle, you need the Lend-lease law with a wide range of weapons including aircraft, missiles, guns, armoured vehicles, etc.	{'neg': 0.337, 'neu': 0.616, 'pos': 0.046, 'compound': -0.9674}
"@george_ert @darklunni looks like a million dollars!
We live for those moments that make us happy or make us happier for a while. Do not regret anything, our wives will not understand our hobbies, but they are glad to see how passionate we are"	{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.9419}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@ThalesDigiSec Stop supporting russia. #StandWithUkraine #StopPutinNOW  #BoycottRussia https://t.co/kgJwKUfoJX	{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@jacquelinefehr We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"The butcher of #Mariupol gen. Mizintsev to a junior officer (intercept):

- Look at this little scum. Dressed not in uniform, but in his scum sweater. Why isn’t his face not messed up yet? Why aren’t his ears cut off? Why wasn’t he beat with a bottle at night? Huh, comrade Scum? https://t.co/226N5vI7ia"	{'neg': 0.063, 'neu': 0.892, 'pos': 0.045, 'compound': -0.2631}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"@M_Aebischer @ignaziocassis We want a reaction from Switzerland!
twitter.com/InnaSovsun/sta…"	{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@TsybulskaLiubov I am just an expat in your beautiful country. I also refused to leave. Still in the country but a safer place, after i barely survived from Irpin. Now, i also can't wait to go back and participate in rebuilding with all my power to make this country even greater than before!!! 🇺🇦	{'neg': 0.042, 'neu': 0.739, 'pos': 0.22, 'compound': 0.9272}
@gabivitoriano @YourAnonTV How can Russians consider Ukrainians as brothers if they have more than 70% of Russian people supporting the war against Ukraine?	{'neg': 0.14, 'neu': 0.755, 'pos': 0.104, 'compound': -0.25}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
"The label on the van's door says ""Pull"". The jokes write themselves. twitter.com/MelaniePodolya…"	{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}
Idk about you guys but my entire soul is just tired.	{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.6187}
"📢 Together with partner #media organizations, we appeal not to use erroneous terminology that strengthens the #Russian #disinformation:❌""Ukraine Crisis"", ""Ukraine conflict"", ""Putin's war"" and others👉 bit.ly/3NgDbVy

#StandWithUkraine #UkraineWillWin #Ukraine https://t.co/dLOfZYTKxk"	{'neg': 0.221, 'neu': 0.665, 'pos': 0.114, 'compound': -0.7156}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
@Bundeskanzler In 2008 Germany had prevented Ukraine from joining NATO and now is against no fly zone to protect civilians from genocide.	{'neg': 0.088, 'neu': 0.763, 'pos': 0.149, 'compound': 0.128}
⚡Nestle is partly retreating from the Russian Federation — the company announced that it was withdrawing the KitKat and Nesquik brands from Russia.	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
petition for laura dern to return to jurassic park and hunt chris pratt for sport	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
I wish there was no Patreon integration code for @AudienceRep project	{'neg': 0.158, 'neu': 0.647, 'pos': 0.194, 'compound': 0.128}
@Dream__boy10 🤣🤣🤣🤣 them no dey tell person, bro all this punters lost huge too, nobody is betting responsibly except you don't just have money, the best way to win is to quit	{'neg': 0.065, 'neu': 0.603, 'pos': 0.332, 'compound': 0.9618}
this isn’t about hipsters and mainstream culture. this is about how we’re living in an age that is so dependent on social media identity that it is more important to curate yourself as someone who appears as though they are competent through their appearance rather than actions	{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.5256}
"⚡️Peskov: Russia to use nuclear weapons if country's existence is threatened.

Kremlin’s spokesperson Dmitry Peskov said that there’s no other reason Russia could use nuclear weapons, Russian media RIA Novosti reported.

 twitter.com/KyivIndependen…
#ukrain… twitter.com/nbahhanbahob/s…"	{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.875}
	{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
